time,veh_id,x,y,speed,angle
163,veh_23,812.6609600000005,-1.6,12.36544,90.0
163,veh_24,713.8248799999997,-1.6,11.47723,90.0
163,veh_25,694.8382472451752,-1.6,11.481431377412205,90.0
163,veh_26,675.7226291510439,-1.6,11.550125424477947,90.0
163,veh_27,642.1,-1.6,13.0,90.0
163,veh_28,590.1,-1.6,13.0,90.0
163,veh_29,536.1774499999997,-1.6,12.945070000000001,90.0
163,veh_30,486.1,-1.6,13.0,90.0
163,veh_31,434.1,-1.6,13.0,90.0
163,veh_32,382.1,-1.6,13.0,90.0
163,veh_33,330.1,-1.6,13.0,90.0
163,veh_34,278.1,-1.6,13.0,90.0
163,veh_35,226.1,-1.6,13.0,90.0
163,veh_36,174.1,-1.6,13.0,90.0
163,veh_37,122.1,-1.6,13.0,90.0
163,veh_38,71.1,-1.6,11.0,90.0
163,veh_39,33.1,-1.6,7.0,90.0
163,veh_40,11.1,-1.6,3.0,90.0
164,veh_21,967.1,-1.6,13.0,90.0
164,veh_22,915.1,-1.6,13.0,90.0
164,veh_23,825.0264000000005,-1.6,12.36544,90.0
164,veh_24,725.3021099999996,-1.6,11.47723,90.0
164,veh_25,706.31827816345,-1.6,11.480030918274808,90.0
164,veh_26,687.2484561006958,-1.6,11.525826949651929,90.0
164,veh_27,655.1,-1.6,13.0,90.0
164,veh_28,603.1,-1.6,13.0,90.0
164,veh_29,549.1225199999997,-1.6,12.945070000000001,90.0
164,veh_30,499.1,-1.6,13.0,90.0
164,veh_31,447.1,-1.6,13.0,90.0
164,veh_32,395.1,-1.6,13.0,90.0
164,veh_33,343.1,-1.6,13.0,90.0
164,veh_34,291.1,-1.6,13.0,90.0
164,veh_35,239.1,-1.6,13.0,90.0
164,veh_36,187.1,-1.6,13.0,90.0
164,veh_37,135.1,-1.6,13.0,90.0
164,veh_38,83.1,-1.6,12.0,90.0
164,veh_39,41.1,-1.6,8.0,90.0
164,veh_40,15.1,-1.6,4.0,90.0
164,veh_41,5.1,-1.6,0.0,90.0
165,veh_21,980.1,-1.6,13.0,90.0
165,veh_22,928.1,-1.6,13.0,90.0
165,veh_23,837.3918400000006,-1.6,12.36544,90.0
165,veh_24,736.7793399999996,-1.6,11.47723,90.0
165,veh_25,717.7973754422999,-1.6,11.479097278849865,90.0
165,veh_26,698.7580840671304,-1.6,11.509627966434628,90.0
165,veh_27,668.1,-1.6,13.0,90.0
165,veh_28,616.1,-1.6,13.0,90.0
165,veh_29,562.0675899999997,-1.6,12.945070000000001,90.0
165,veh_30,512.1,-1.6,13.0,90.0
165,veh_31,460.1,-1.6,13.0,90.0
165,veh_32,408.1,-1.6,13.0,90.0
165,veh_33,356.1,-1.6,13.0,90.0
165,veh_34,304.1,-1.6,13.0,90.0
165,veh_35,252.1,-1.6,13.0,90.0
165,veh_36,200.1,-1.6,13.0,90.0
165,veh_37,148.1,-1.6,13.0,90.0
165,veh_38,96.1,-1.6,13.0,90.0
165,veh_39,50.1,-1.6,9.0,90.0
165,veh_40,20.1,-1.6,5.0,90.0
165,veh_41,6.1,-1.6,1.0,90.0
166,veh_21,993.1,-1.6,13.0,90.0
166,veh_22,941.1,-1.6,13.0,90.0
166,veh_23,849.7572800000006,-1.6,12.36544,90.0
166,veh_24,748.2565699999996,-1.6,11.47723,90.0
166,veh_25,729.2758502948665,-1.6,11.47847485256657,90.0
166,veh_26,710.2569127114201,-1.6,11.498828644289729,90.0
166,veh_27,681.1,-1.6,13.0,90.0
166,veh_28,629.1,-1.6,13.0,90.0
166,veh_29,575.0126599999996,-1.6,12.945070000000001,90.0
166,veh_30,525.1,-1.6,13.0,90.0
166,veh_31,473.1,-1.6,13.0,90.0
166,veh_32,421.1,-1.6,13.0,90.0
166,veh_33,369.1,-1.6,13.0,90.0
166,veh_34,317.1,-1.6,13.0,90.0
166,veh_35,265.1,-1.6,13.0,90.0
166,veh_36,213.1,-1.6,13.0,90.0
166,veh_37,161.1,-1.6,13.0,90.0
166,veh_38,109.1,-1.6,13.0,90.0
166,veh_39,60.1,-1.6,10.0,90.0
166,veh_40,26.1,-1.6,6.0,90.0
166,veh_41,8.1,-1.6,2.0,90.0
167,veh_22,954.1,-1.6,13.0,90.0
167,veh_23,862.1227200000006,-1.6,12.36544,90.0
167,veh_24,759.7337999999995,-1.6,11.47723,90.0
167,veh_25,740.7539101965775,-1.6,11.478059901711028,90.0
167,veh_26,721.7485418076133,-1.6,11.491629096193167,90.0
167,veh_27,694.1,-1.6,13.0,90.0
167,veh_28,642.1,-1.6,13.0,90.0
167,veh_29,587.9577299999996,-1.6,12.945070000000001,90.0
167,veh_30,538.1,-1.6,13.0,90.0
167,veh_31,486.1,-1.6,13.0,90.0
167,veh_32,434.1,-1.6,13.0,90.0
167,veh_33,382.1,-1.6,13.0,90.0
167,veh_34,330.1,-1.6,13.0,90.0
167,veh_35,278.1,-1.6,13.0,90.0
167,veh_36,226.1,-1.6,13.0,90.0
167,veh_37,174.1,-1.6,13.0,90.0
167,veh_38,122.1,-1.6,13.0,90.0
167,veh_39,71.1,-1.6,11.0,90.0
167,veh_40,33.1,-1.6,7.0,90.0
167,veh_41,11.1,-1.6,3.0,90.0
168,veh_22,967.1,-1.6,13.0,90.0
168,veh_23,874.4881600000007,-1.6,12.36544,90.0
168,veh_24,771.2110299999995,-1.6,11.47723,90.0
168,veh_25,752.2316934643849,-1.6,11.477783267807332,90.0
168,veh_26,733.2353712050754,-1.6,11.486829397462104,90.0
168,veh_27,707.1,-1.6,13.0,90.0
168,veh_28,655.1,-1.6,13.0,90.0
168,veh_29,600.9027999999996,-1.6,12.945070000000001,90.0
168,veh_30,551.1,-1.6,13.0,90.0
168,veh_31,499.1,-1.6,13.0,90.0
168,veh_32,447.1,-1.6,13.0,90.0
168,veh_33,395.1,-1.6,13.0,90.0
168,veh_34,343.1,-1.6,13.0,90.0
168,veh_35,291.1,-1.6,13.0,90.0
168,veh_36,239.1,-1.6,13.0,90.0
168,veh_37,187.1,-1.6,13.0,90.0
168,veh_38,135.1,-1.6,13.0,90.0
168,veh_39,83.1,-1.6,12.0,90.0
168,veh_40,41.1,-1.6,8.0,90.0
168,veh_41,15.1,-1.6,4.0,90.0
168,veh_42,5.1,-1.6,0.0,90.0
169,veh_22,980.1,-1.6,13.0,90.0
169,veh_23,886.8536000000007,-1.6,12.36544,90.0
169,veh_24,782.6882599999994,-1.6,11.47723,90.0
169,veh_25,763.7092923095897,-1.6,11.477598845204868,90.0
169,veh_26,744.7190008033834,-1.6,11.483629598308061,90.0
169,veh_27,720.1,-1.6,13.0,90.0
169,veh_28,668.1,-1.6,13.0,90.0
169,veh_29,613.8478699999996,-1.6,12.945070000000001,90.0
169,veh_30,564.1,-1.6,13.0,90.0
169,veh_31,512.1,-1.6,13.0,90.0
169,veh_32,460.1,-1.6,13.0,90.0
169,veh_33,408.1,-1.6,13.0,90.0
169,veh_34,356.1,-1.6,13.0,90.0
169,veh_35,304.1,-1.6,13.0,90.0
169,veh_36,252.1,-1.6,13.0,90.0
169,veh_37,200.1,-1.6,13.0,90.0
169,veh_38,148.1,-1.6,13.0,90.0
169,veh_39,95.61833999999999,-1.6,12.51834,90.0
169,veh_40,50.1,-1.6,9.0,90.0
169,veh_41,20.1,-1.6,5.0,90.0
169,veh_42,6.1,-1.6,1.0,90.0
170,veh_22,993.1,-1.6,13.0,90.0
170,veh_23,899.2190400000007,-1.6,12.36544,90.0
170,veh_24,794.1654899999994,-1.6,11.47723,90.0
170,veh_25,775.1867682063929,-1.6,11.47747589680324,90.0
170,veh_26,756.2004972022554,-1.6,11.48149639887201,90.0
170,veh_27,733.1,-1.6,13.0,90.0
170,veh_28,681.1,-1.6,13.0,90.0
170,veh_29,626.7929399999996,-1.6,12.945070000000001,90.0
170,veh_30,577.1,-1.6,13.0,90.0
170,veh_31,525.1,-1.6,13.0,90.0
170,veh_32,473.1,-1.6,13.0,90.0
170,veh_33,421.1,-1.6,13.0,90.0
170,veh_34,369.1,-1.6,13.0,90.0
170,veh_35,317.1,-1.6,13.0,90.0
170,veh_36,265.1,-1.6,13.0,90.0
170,veh_37,213.1,-1.6,13.0,90.0
170,veh_38,161.1,-1.6,13.0,90.0
170,veh_39,108.13667999999998,-1.6,12.51834,90.0
170,veh_40,60.1,-1.6,10.0,90.0
170,veh_41,26.1,-1.6,6.0,90.0
170,veh_42,8.1,-1.6,2.0,90.0
171,veh_23,911.5844800000008,-1.6,12.36544,90.0
171,veh_24,805.6427199999994,-1.6,11.47723,90.0
171,veh_25,786.6641621375951,-1.6,11.477393931202165,90.0
171,veh_26,767.6805714681701,-1.6,11.480074265914661,90.0
171,veh_27,745.9541633333331,-1.6,12.854163333333133,90.0
171,veh_28,694.1,-1.6,13.0,90.0
171,veh_29,639.7380099999996,-1.6,12.945070000000001,90.0
171,veh_30,590.1,-1.6,13.0,90.0
171,veh_31,538.1,-1.6,13.0,90.0
171,veh_32,486.1,-1.6,13.0,90.0
171,veh_33,434.1,-1.6,13.0,90.0
171,veh_34,382.1,-1.6,13.0,90.0
171,veh_35,330.1,-1.6,13.0,90.0
171,veh_36,278.1,-1.6,13.0,90.0
171,veh_37,226.1,-1.6,13.0,90.0
171,veh_38,174.1,-1.6,13.0,90.0
171,veh_39,120.65501999999998,-1.6,12.51834,90.0
171,veh_40,71.1,-1.6,11.0,90.0
171,veh_41,33.1,-1.6,7.0,90.0
171,veh_42,11.1,-1.6,3.0,90.0
172,veh_23,923.9499200000008,-1.6,12.36544,90.0
172,veh_24,817.1199499999993,-1.6,11.47723,90.0
172,veh_25,798.1415014250632,-1.6,11.47733928746809,90.0
172,veh_26,779.1596976454465,-1.6,11.479126177276438,90.0
172,veh_27,758.3493488888886,-1.6,12.395185555555445,90.0
172,veh_28,707.1,-1.6,13.0,90.0
172,veh_29,652.6830799999996,-1.6,12.945070000000001,90.0
172,veh_30,603.1,-1.6,13.0,90.0
172,veh_31,551.1,-1.6,13.0,90.0
172,veh_32,499.1,-1.6,13.0,90.0
172,veh_33,447.1,-1.6,13.0,90.0
172,veh_34,395.1,-1.6,13.0,90.0
172,veh_35,343.1,-1.6,13.0,90.0
172,veh_36,291.1,-1.6,13.0,90.0
172,veh_37,239.1,-1.6,13.0,90.0
172,veh_38,187.1,-1.6,13.0,90.0
172,veh_39,133.17335999999997,-1.6,12.51834,90.0
172,veh_40,83.1,-1.6,12.0,90.0
172,veh_41,41.1,-1.6,8.0,90.0
172,veh_42,15.1,-1.6,4.0,90.0
172,veh_43,5.1,-1.6,0.0,90.0
173,veh_23,936.3153600000009,-1.6,12.36544,90.0
173,veh_24,828.5971799999993,-1.6,11.47723,90.0
173,veh_25,809.6188042833752,-1.6,11.477302858312042,90.0
173,veh_26,790.6381917636307,-1.6,11.478494118184297,90.0
173,veh_27,770.4385492592588,-1.6,12.089200370370262,90.0
173,veh_28,720.1,-1.6,13.0,90.0
173,veh_29,665.6281499999996,-1.6,12.945070000000001,90.0
173,veh_30,616.1,-1.6,13.0,90.0
173,veh_31,564.1,-1.6,13.0,90.0
173,veh_32,512.1,-1.6,13.0,90.0
173,veh_33,460.1,-1.6,13.0,90.0
173,veh_34,408.1,-1.6,13.0,90.0
173,veh_35,356.1,-1.6,13.0,90.0
173,veh_36,304.1,-1.6,13.0,90.0
173,veh_37,252.1,-1.6,13.0,90.0
173,veh_38,200.1,-1.6,13.0,90.0
173,veh_39,145.69169999999997,-1.6,12.51834,90.0
173,veh_40,96.1,-1.6,13.0,90.0
173,veh_41,50.1,-1.6,9.0,90.0
173,veh_42,20.1,-1.6,5.0,90.0
173,veh_43,6.1,-1.6,1.0,90.0
174,veh_23,948.6808000000009,-1.6,12.36544,90.0
174,veh_24,840.0744099999993,-1.6,11.47723,90.0
174,veh_25,821.0960828555832,-1.6,11.477278572208034,90.0
174,veh_26,802.1162645090869,-1.6,11.47807274545618,90.0
174,veh_27,782.3237595061723,-1.6,11.885210246913505,90.0
174,veh_28,733.1,-1.6,13.0,90.0
174,veh_29,678.5732199999995,-1.6,12.945070000000001,90.0
174,veh_30,629.1,-1.6,13.0,90.0
174,veh_31,577.1,-1.6,13.0,90.0
174,veh_32,525.1,-1.6,13.0,90.0
174,veh_33,473.1,-1.6,13.0,90.0
174,veh_34,421.1,-1.6,13.0,90.0
174,veh_35,369.1,-1.6,13.0,90.0
174,veh_36,317.1,-1.6,13.0,90.0
174,veh_37,265.1,-1.6,13.0,90.0
174,veh_38,213.1,-1.6,13.0,90.0
174,veh_39,158.21003999999996,-1.6,12.51834,90.0
174,veh_40,109.1,-1.6,13.0,90.0
174,veh_41,60.1,-1.6,10.0,90.0
174,veh_42,26.1,-1.6,6.0,90.0
174,veh_43,8.1,-1.6,2.0,90.0
175,veh_23,961.0462400000009,-1.6,12.36544,90.0
175,veh_24,851.5516399999992,-1.6,11.47723,90.0
175,veh_25,832.5733452370552,-1.6,11.477262381472029,90.0
175,veh_26,813.594056339391,-1.6,11.477791830304104,90.0
175,veh_27,794.072976337448,-1.6,11.749216831275652,90.0
175,veh_28,746.1,-1.6,13.0,90.0
175,veh_29,691.5182899999995,-1.6,12.945070000000001,90.0
175,veh_30,642.1,-1.6,13.0,90.0
175,veh_31,590.1,-1.6,13.0,90.0
175,veh_32,538.1,-1.6,13.0,90.0
175,veh_33,486.1,-1.6,13.0,90.0
175,veh_34,434.1,-1.6,13.0,90.0
175,veh_35,382.1,-1.6,13.0,90.0
175,veh_36,330.1,-1.6,13.0,90.0
175,veh_37,278.1,-1.6,13.0,90.0
175,veh_38,226.1,-1.6,13.0,90.0
175,veh_39,170.72837999999996,-1.6,12.51834,90.0
175,veh_40,122.1,-1.6,13.0,90.0
175,veh_41,71.1,-1.6,11.0,90.0
175,veh_42,33.1,-1.6,7.0,90.0
175,veh_43,11.1,-1.6,3.0,90.0
176,veh_23,973.411680000001,-1.6,12.36544,90.0
176,veh_24,863.0288699999992,-1.6,11.47723,90.0
176,veh_25,844.0505968247031,-1.6,11.477251587648025,90.0
176,veh_26,825.0716608929271,-1.6,11.477604553536054,90.0
176,veh_27,805.7315308916318,-1.6,11.658554554183738,90.0
176,veh_28,759.1,-1.6,13.0,90.0
176,veh_29,704.4633599999995,-1.6,12.945070000000001,90.0
176,veh_30,655.1,-1.6,13.0,90.0
176,veh_31,603.1,-1.6,13.0,90.0
176,veh_32,551.1,-1.6,13.0,90.0
176,veh_33,499.1,-1.6,13.0,90.0
176,veh_34,447.1,-1.6,13.0,90.0
176,veh_35,395.1,-1.6,13.0,90.0
176,veh_36,343.1,-1.6,13.0,90.0
176,veh_37,291.1,-1.6,13.0,90.0
176,veh_38,239.1,-1.6,13.0,90.0
176,veh_39,183.24671999999995,-1.6,12.51834,90.0
176,veh_40,135.1,-1.6,13.0,90.0
176,veh_41,83.1,-1.6,12.0,90.0
176,veh_42,41.1,-1.6,8.0,90.0
176,veh_43,15.1,-1.6,4.0,90.0
176,veh_44,5.1,-1.6,0.0,90.0
177,veh_23,985.777120000001,-1.6,12.36544,90.0
177,veh_24,874.5060999999992,-1.6,11.47723,90.0
177,veh_25,855.5278412164685,-1.6,11.477244391765355,90.0
177,veh_26,836.5491405952845,-1.6,11.477479702357366,90.0
177,veh_27,817.3296439277542,-1.6,11.598113036122461,90.0
177,veh_28,772.1,-1.6,13.0,90.0
177,veh_29,717.4084299999995,-1.6,12.945070000000001,90.0
177,veh_30,668.1,-1.6,13.0,90.0
177,veh_31,616.1,-1.6,13.0,90.0
177,veh_32,564.1,-1.6,13.0,90.0
177,veh_33,512.1,-1.6,13.0,90.0
177,veh_34,460.1,-1.6,13.0,90.0
177,veh_35,408.1,-1.6,13.0,90.0
177,veh_36,356.1,-1.6,13.0,90.0
177,veh_37,304.1,-1.6,13.0,90.0
177,veh_38,252.1,-1.6,13.0,90.0
177,veh_39,195.76505999999995,-1.6,12.51834,90.0
177,veh_40,148.1,-1.6,13.0,90.0
177,veh_41,96.1,-1.6,13.0,90.0
177,veh_42,50.1,-1.6,9.0,90.0
177,veh_43,20.1,-1.6,5.0,90.0
177,veh_44,6.1,-1.6,1.0,90.0
178,veh_23,998.142560000001,-1.6,12.36544,90.0
178,veh_24,885.9833299999991,-1.6,11.47723,90.0
178,veh_25,867.0050808109787,-1.6,11.47723959451023,90.0
178,veh_26,848.0265370635227,-1.6,11.477396468238227,90.0
178,veh_27,828.8874626185026,-1.6,11.557818690748336,90.0
178,veh_28,785.1,-1.6,13.0,90.0
178,veh_29,730.3534999999995,-1.6,12.945070000000001,90.0
178,veh_30,681.1,-1.6,13.0,90.0
178,veh_31,629.1,-1.6,13.0,90.0
178,veh_32,577.1,-1.6,13.0,90.0
178,veh_33,525.1,-1.6,13.0,90.0
178,veh_34,473.1,-1.6,13.0,90.0
178,veh_35,421.1,-1.6,13.0,90.0
178,veh_36,369.1,-1.6,13.0,90.0
178,veh_37,317.1,-1.6,13.0,90.0
178,veh_38,265.1,-1.6,13.0,90.0
178,veh_39,208.28339999999994,-1.6,12.51834,90.0
178,veh_40,161.1,-1.6,13.0,90.0
178,veh_41,109.1,-1.6,13.0,90.0
178,veh_42,60.1,-1.6,10.0,90.0
178,veh_43,26.1,-1.6,6.0,90.0
178,veh_44,8.1,-1.6,2.0,90.0
179,veh_24,897.4605599999991,-1.6,11.47723,90.0
179,veh_25,878.4823172073188,-1.6,11.477236396340134,90.0
179,veh_26,859.5038780423482,-1.6,11.477340978825486,90.0
179,veh_27,840.4184184123347,-1.6,11.530955793832193,90.0
179,veh_28,798.1,-1.6,13.0,90.0
179,veh_29,743.2985699999995,-1.6,12.945070000000001,90.0
179,veh_30,694.1,-1.6,13.0,90.0
179,veh_31,642.1,-1.6,13.0,90.0
179,veh_32,590.1,-1.6,13.0,90.0
179,veh_33,538.1,-1.6,13.0,90.0
179,veh_34,486.1,-1.6,13.0,90.0
179,veh_35,434.1,-1.6,13.0,90.0
179,veh_36,382.1,-1.6,13.0,90.0
179,veh_37,330.1,-1.6,13.0,90.0
179,veh_38,278.1,-1.6,13.0,90.0
179,veh_39,220.80173999999994,-1.6,12.51834,90.0
179,veh_40,174.1,-1.6,13.0,90.0
179,veh_41,122.1,-1.6,13.0,90.0
179,veh_42,71.1,-1.6,11.0,90.0
179,veh_43,33.1,-1.6,7.0,90.0
179,veh_44,11.1,-1.6,3.0,90.0
180,veh_24,908.937789999999,-1.6,11.47723,90.0
180,veh_25,889.9595514715455,-1.6,11.47723426422675,90.0
180,veh_26,870.9811820282318,-1.6,11.477303985883625,90.0
180,veh_27,851.9314656082229,-1.6,11.513047195888149,90.0
180,veh_28,811.1,-1.6,13.0,90.0
180,veh_29,756.2436399999995,-1.6,12.945070000000001,90.0
180,veh_30,707.1,-1.6,13.0,90.0
180,veh_31,655.1,-1.6,13.0,90.0
180,veh_32,603.1,-1.6,13.0,90.0
180,veh_33,551.1,-1.6,13.0,90.0
180,veh_34,499.1,-1.6,13.0,90.0
180,veh_35,447.1,-1.6,13.0,90.0
180,veh_36,395.1,-1.6,13.0,90.0
180,veh_37,343.1,-1.6,13.0,90.0
180,veh_38,291.1,-1.6,13.0,90.0
180,veh_39,233.32007999999993,-1.6,12.51834,90.0
180,veh_40,187.1,-1.6,13.0,90.0
180,veh_41,135.1,-1.6,13.0,90.0
180,veh_42,83.1,-1.6,12.0,90.0
180,veh_43,41.1,-1.6,8.0,90.0
180,veh_44,15.1,-1.6,4.0,90.0
180,veh_45,5.1,-1.6,0.0,90.0
181,veh_24,920.415019999999,-1.6,11.47723,90.0
181,veh_25,901.4367843143633,-1.6,11.47723284281784,90.0
181,veh_26,882.4584613521542,-1.6,11.477279323922394,90.0
181,veh_27,863.432573738815,-1.6,11.50110813059207,90.0
181,veh_28,824.1,-1.6,13.0,90.0
181,veh_29,769.1887099999994,-1.6,12.945070000000001,90.0
181,veh_30,720.1,-1.6,13.0,90.0
181,veh_31,668.1,-1.6,13.0,90.0
181,veh_32,616.1,-1.6,13.0,90.0
181,veh_33,564.1,-1.6,13.0,90.0
181,veh_34,512.1,-1.6,13.0,90.0
181,veh_35,460.1,-1.6,13.0,90.0
181,veh_36,408.1,-1.6,13.0,90.0
181,veh_37,356.1,-1.6,13.0,90.0
181,veh_38,304.1,-1.6,13.0,90.0
181,veh_39,245.83841999999993,-1.6,12.51834,90.0
181,veh_40,200.1,-1.6,13.0,90.0
181,veh_41,148.1,-1.6,13.0,90.0
181,veh_42,96.1,-1.6,13.0,90.0
181,veh_43,50.1,-1.6,9.0,90.0
181,veh_44,20.1,-1.6,5.0,90.0
181,veh_45,6.1,-1.6,1.0,90.0
182,veh_24,931.892249999999,-1.6,11.47723,90.0
182,veh_25,912.9140162095752,-1.6,11.477231895211899,90.0
182,veh_26,893.9357242347692,-1.6,11.477262882614914,90.0
182,veh_27,874.9257224925431,-1.6,11.493148753728013,90.0
182,veh_28,837.1,-1.6,13.0,90.0
182,veh_29,782.1337799999994,-1.6,12.945070000000001,90.0
182,veh_30,733.1,-1.6,13.0,90.0
182,veh_31,681.1,-1.6,13.0,90.0
182,veh_32,629.1,-1.6,13.0,90.0
182,veh_33,577.1,-1.6,13.0,90.0
182,veh_34,525.1,-1.6,13.0,90.0
182,veh_35,473.1,-1.6,13.0,90.0
182,veh_36,421.1,-1.6,13.0,90.0
182,veh_37,369.1,-1.6,13.0,90.0
182,veh_38,317.1,-1.6,13.0,90.0
182,veh_39,258.35675999999995,-1.6,12.51834,90.0
182,veh_40,213.1,-1.6,13.0,90.0
182,veh_41,161.1,-1.6,13.0,90.0
182,veh_42,109.1,-1.6,13.0,90.0
182,veh_43,60.1,-1.6,10.0,90.0
182,veh_44,26.1,-1.6,6.0,90.0
182,veh_45,8.1,-1.6,2.0,90.0
183,veh_24,943.3694799999989,-1.6,11.47723,90.0
183,veh_25,924.3912474730497,-1.6,11.477231263474605,90.0
183,veh_26,905.4129761565124,-1.6,11.47725192174326,90.0
183,veh_27,886.4135649950284,-1.6,11.487842502485313,90.0
183,veh_28,850.1,-1.6,13.0,90.0
183,veh_29,795.0788499999994,-1.6,12.945070000000001,90.0
183,veh_30,746.1,-1.6,13.0,90.0
183,veh_31,694.1,-1.6,13.0,90.0
183,veh_32,642.1,-1.6,13.0,90.0
183,veh_33,590.1,-1.6,13.0,90.0
183,veh_34,538.1,-1.6,13.0,90.0
183,veh_35,486.1,-1.6,13.0,90.0
183,veh_36,434.1,-1.6,13.0,90.0
183,veh_37,382.1,-1.6,13.0,90.0
183,veh_38,330.1,-1.6,13.0,90.0
183,veh_39,270.8751,-1.6,12.51834,90.0
183,veh_40,226.1,-1.6,13.0,90.0
183,veh_41,174.1,-1.6,13.0,90.0
183,veh_42,122.1,-1.6,13.0,90.0
183,veh_43,71.1,-1.6,11.0,90.0
183,veh_44,33.1,-1.6,7.0,90.0
183,veh_45,11.1,-1.6,3.0,90.0
184,veh_24,954.8467099999989,-1.6,11.47723,90.0
184,veh_25,935.8684783153661,-1.6,11.477230842316409,90.0
184,veh_26,916.8902207710079,-1.6,11.477244614495504,90.0
184,veh_27,897.8978699966852,-1.6,11.484305001656832,90.0
184,veh_28,863.1,-1.6,13.0,90.0
184,veh_29,808.0239199999994,-1.6,12.945070000000001,90.0
184,veh_30,759.1,-1.6,13.0,90.0
184,veh_31,707.1,-1.6,13.0,90.0
184,veh_32,655.1,-1.6,13.0,90.0
184,veh_33,603.1,-1.6,13.0,90.0
184,veh_34,551.1,-1.6,13.0,90.0
184,veh_35,499.1,-1.6,13.0,90.0
184,veh_36,447.1,-1.6,13.0,90.0
184,veh_37,395.1,-1.6,13.0,90.0
184,veh_38,343.1,-1.6,13.0,90.0
184,veh_39,283.39344,-1.6,12.51834,90.0
184,veh_40,239.1,-1.6,13.0,90.0
184,veh_41,187.1,-1.6,13.0,90.0
184,veh_42,135.1,-1.6,13.0,90.0
184,veh_43,83.1,-1.6,12.0,90.0
184,veh_44,41.1,-1.6,8.0,90.0
184,veh_45,15.1,-1.6,4.0,90.0
184,veh_46,5.1,-1.6,0.0,90.0
185,veh_24,966.3239399999989,-1.6,11.47723,90.0
185,veh_25,947.3457088769104,-1.6,11.477230561544253,90.0
185,veh_26,928.3674605140048,-1.6,11.477239742997025,90.0
185,veh_27,909.3798166644565,-1.6,11.481946667771213,90.0
185,veh_28,876.1,-1.6,13.0,90.0
185,veh_29,820.9689899999994,-1.6,12.945070000000001,90.0
185,veh_30,772.1,-1.6,13.0,90.0
185,veh_31,720.1,-1.6,13.0,90.0
185,veh_32,668.1,-1.6,13.0,90.0
185,veh_33,616.1,-1.6,13.0,90.0
185,veh_34,564.1,-1.6,13.0,90.0
185,veh_35,512.1,-1.6,13.0,90.0
185,veh_36,460.1,-1.6,13.0,90.0
185,veh_37,408.1,-1.6,13.0,90.0
185,veh_38,356.1,-1.6,13.0,90.0
185,veh_39,295.91178,-1.6,12.51834,90.0
185,veh_40,252.1,-1.6,13.0,90.0
185,veh_41,200.1,-1.6,13.0,90.0
185,veh_42,148.1,-1.6,13.0,90.0
185,veh_43,96.1,-1.6,13.0,90.0
185,veh_44,50.1,-1.6,9.0,90.0
185,veh_45,20.1,-1.6,5.0,90.0
185,veh_46,6.1,-1.6,1.0,90.0
186,veh_24,977.8011699999988,-1.6,11.47723,90.0
186,veh_25,958.8229392512732,-1.6,11.477230374362817,90.0
186,veh_26,939.8446970093362,-1.6,11.477236495331356,90.0
186,veh_27,920.8601911096373,-1.6,11.480374445180804,90.0
186,veh_28,889.1,-1.6,13.0,90.0
186,veh_29,833.9140599999994,-1.6,12.945070000000001,90.0
186,veh_30,785.1,-1.6,13.0,90.0
186,veh_31,733.1,-1.6,13.0,90.0
186,veh_32,681.1,-1.6,13.0,90.0
186,veh_33,629.1,-1.6,13.0,90.0
186,veh_34,577.1,-1.6,13.0,90.0
186,veh_35,525.1,-1.6,13.0,90.0
186,veh_36,473.1,-1.6,13.0,90.0
186,veh_37,421.1,-1.6,13.0,90.0
186,veh_38,369.1,-1.6,13.0,90.0
186,veh_39,308.43012000000004,-1.6,12.51834,90.0
186,veh_40,265.1,-1.6,13.0,90.0
186,veh_41,213.1,-1.6,13.0,90.0
186,veh_42,161.1,-1.6,13.0,90.0
186,veh_43,109.1,-1.6,13.0,90.0
186,veh_44,60.1,-1.6,10.0,90.0
186,veh_45,26.1,-1.6,6.0,90.0
186,veh_46,8.1,-1.6,2.0,90.0
187,veh_24,989.2783999999988,-1.6,11.47723,90.0
187,veh_25,970.3001695008484,-1.6,11.477230249575216,90.0
187,veh_26,951.3219313395571,-1.6,11.477234330220872,90.0
187,veh_27,932.3395174064245,-1.6,11.4793262967872,90.0
187,veh_28,902.1,-1.6,13.0,90.0
187,veh_29,846.8591299999994,-1.6,12.945070000000001,90.0
187,veh_30,798.1,-1.6,13.0,90.0
187,veh_31,746.1,-1.6,13.0,90.0
187,veh_32,694.1,-1.6,13.0,90.0
187,veh_33,642.1,-1.6,13.0,90.0
187,veh_34,590.1,-1.6,13.0,90.0
187,veh_35,538.1,-1.6,13.0,90.0
187,veh_36,486.1,-1.6,13.0,90.0
187,veh_37,434.1,-1.6,13.0,90.0
187,veh_38,382.1,-1.6,13.0,90.0
187,veh_39,320.94846000000007,-1.6,12.51834,90.0
187,veh_40,278.1,-1.6,13.0,90.0
187,veh_41,226.1,-1.6,13.0,90.0
187,veh_42,174.1,-1.6,13.0,90.0
187,veh_43,122.1,-1.6,13.0,90.0
187,veh_44,71.1,-1.6,11.0,90.0
187,veh_45,33.1,-1.6,7.0,90.0
187,veh_46,11.1,-1.6,3.0,90.0
188,veh_25,981.7773996672319,-1.6,11.477230166383471,90.0
188,veh_26,962.799164226371,-1.6,11.47723288681391,90.0
188,veh_27,943.818144937616,-1.6,11.478627531191426,90.0
188,veh_28,915.1,-1.6,13.0,90.0
